id1,id2,name1,name2,uid1,uid2,weight
app_95083,app_86377,Фирсов Д.А.,Воробьёв Л.Е.,146,146,70
app_89726,app_86377,Шалыгин В.А.,Воробьёв Л.Е.,146,146,39
app_96517,app_95074,Воскобойников С.П.,Рожанский В.А.,125,155,36
app_32695,app_28395,Семенов С.Г.,Семенов А.С.,15,74,35
app_95083,app_89726,Фирсов Д.А.,Шалыгин В.А.,146,146,34
app_187,app_1010,Воробьёв Л.Е.,Фирсов Д.А.,146,146,33
app_94994,app_53760,Немов С.А.,Житинская М.К.,2027,183,33
app_95108,app_95102,Родный П.А.,Михрин С.Б.,77,77,32
app_96991,app_84631,Куприянов Д.В.,Соколов И.М.,81,81,30
app_8146,app_1531,Воробьёв Л.Е.,Фирсов Д.А.,146,146,29
app_86651,app_76469,Семенов А.С.,Мельников Б.Е.,74,15,28
app_95307,app_86378,Владимирская Е.В.,Гасумянц В.Э.,146,146,27
app_94994,app_86350,Немов С.А.,Прошин В.И.,2027,145,26
app_86334,app_86328,Приходько А..,Коньков О.И.,77,77,25
app_94744,app_71257,Мургул В.А.,Ватин Н.И.,13,1858,25
app_407,app_117,Карапетян Г.О.,Бочарова Т.В.,145,145,25
app_75110,app_72729,Липовский А.А.,Петриков В.Д.,866,866,23
app_90147,app_85508,Рябов В.Г.,Бердников Я.А.,2228,70,23
app_47836,app_40943,Бердников А.Я.,Бердников Я.А.,70,70,22
app_96249,app_84614,Лиокумович Л.Б.,Котов О.И.,141,141,21
app_95072,app_83371,Жуков А.Е.,Устинов В.М.,866,2214,20
app_76139,app_68421,Золоторевский Н.Ю.,Титовец Ю.Ф.,74,74,20
app_75259,app_75256,Давыдов С.Н.,Голиков Ю.К.,144,144,20
app_42450,app_39258,Фирсов Д.А.,Воробьёв Л.Е.,146,146,19
app_55385,app_44033,Воробьёв Л.Е.,Винниченко М.Я.,146,146,19
app_5972,app_5912,Матисов Б.Г.,Казаков Г.А.,81,81,19
app_93646,app_85508,Бердников А.Я.,Бердников Я.А.,70,70,18
app_96517,app_95077,Воскобойников С.П.,Кавеева Е.Г.,125,155,18
app_95077,app_95074,Кавеева Е.Г.,Рожанский В.А.,155,155,18
app_6081,app_5948,Соколов И.М.,Куприянов Д.В.,81,81,17
app_39258,app_37847,Воробьёв Л.Е.,Мелентьев Г.А.,146,146,17
app_817,app_169,Рожанский В.А.,Веселова И.Ю.,155,155,17
app_48936,app_47836,Бердников Я.А.,Бердников А.Я.,70,70,17
app_94994,app_49603,Немов С.А.,Равич Ю.И.,2027,146,17
app_95103,app_94994,Насрединов Ф.С.,Немов С.А.,77,2027,17
app_12603,app_12601,Мясникова Е.М.,Самсонова М.Г.,935,935,17
app_39302,app_38330,Вахрушев С.Б.,Филимонов А.В.,144,144,16
app_56535,app_55670,Савельев А.В.,Жуков А.Е.,157,866,16
app_84631,app_5948,Соколов И.М.,Куприянов Д.В.,81,81,16
app_75259,app_54213,Давыдов С.Н.,Кораблев В.В.,144,338,16
app_86651,app_70426,Семенов А.С.,Боровков А.И.,74,338,16
app_39620,app_100064,Колбасников Н.Г.,Соколов Д.Ф.,91,1709,15
app_96482,app_6034,Васин А.В.,Пучкова Л.В.,71,71,15
app_87958,app_84432,Мелькер А.И.,Воробьева Т.В.,74,77,15
app_86317,app_1836,Сергеев В.Ю.,Тимохин В.М.,155,155,15
app_80305,app_71257,Немова Д.В.,Ватин Н.И.,13,1858,15
app_84614,app_617,Котов О.И.,Медведев А.В.,141,141,14
app_94994,app_87283,Немов С.А.,Кожанова Ю.В.,2027,231,14
app_95337,app_75931,Морачевский А.Г.,Демидов А.И.,1492,1492,14
app_84417,app_817,Сениченков И.Ю.,Рожанский В.А.,155,155,14
app_187,app_1075,Воробьёв Л.Е.,Шалыгин В.А.,146,146,14
app_95087,app_75256,Краснова Н.К.,Голиков Ю.К.,144,144,14
app_90145,app_85508,Рябов Ю.Г.,Бердников Я.А.,2228,70,14
app_1075,app_1010,Шалыгин В.А.,Фирсов Д.А.,146,146,14
app_55538,app_47836,Бердников Я.А.,Бердников А.Я.,70,70,14
app_89726,app_1010,Шалыгин В.А.,Фирсов Д.А.,146,146,14
app_95070,app_55651,Орленко Е.В.,Матисов Б.Г.,81,81,14
app_48062,app_47535,Титов А.И.,Карасев П.А.,144,144,14
app_90676,app_75612,Шнеерсон Г.А.,Кривошеев С.И.,1020,1020,13
app_95087,app_75259,Краснова Н.К.,Давыдов С.Н.,144,144,13
app_49828,app_47898,Соснин Н.А.,Ермаков С.А.,971,971,13
app_39962,app_39258,Софронов А.Н.,Воробьёв Л.Е.,146,146,13
app_1531,app_14193,Фирсов Д.А.,Шалыгин В.А.,146,146,13
app_44760,app_38755,Гончаров П.Р.,Сергеев В.Ю.,557,155,13
app_42727,app_39258,Паневин В.Ю.,Воробьёв Л.Е.,146,146,13
app_52887,app_47858,Казаков Г.А.,Литвинов А.Н.,81,81,13
app_42727,app_39962,Паневин В.Ю.,Софронов А.Н.,146,146,13
app_6061,app_3207,Семенов А.С.,Мельников Б.Е.,74,15,13
app_42727,app_42450,Паневин В.Ю.,Фирсов Д.А.,146,146,13
app_42450,app_39962,Фирсов Д.А.,Софронов А.Н.,146,146,13
app_8146,app_14193,Воробьёв Л.Е.,Шалыгин В.А.,146,146,13
app_6052,app_5795,Санин А.Л.,Багманов А.Т.,81,79,13
app_95103,app_101430,Насрединов Ф.С.,Бондаревский С.И.,77,77,13
app_6074,app_5900,Смирнов Е.М.,Иванов Н.Г.,73,73,12
app_93650,app_89726,Паневин В.Ю.,Шалыгин В.А.,146,146,12
app_6100,app_5894,Титовец Ю.Ф.,Золоторевский Н.Ю.,72,72,12
app_96249,app_617,Лиокумович Л.Б.,Медведев А.В.,141,141,12
app_93375,app_100036,Гарбарук А.В.,Стрелец М.Х.,73,1284,12
app_42536,app_39258,Шалыгин В.А.,Воробьёв Л.Е.,146,146,12
app_8146,app_7569,Воробьёв Л.Е.,Шалыгин В.А.,146,146,12
app_49627,app_39258,Фирсов Д.А.,Воробьёв Л.Е.,146,146,12
app_93650,app_86377,Паневин В.Ю.,Воробьёв Л.Е.,146,146,12
app_84420,app_54213,Бондаренко В.Б.,Кораблев В.В.,144,338,12
app_7569,app_1531,Шалыгин В.А.,Фирсов Д.А.,146,146,12
app_86327,app_86320,Ипатов А.Н.,Герчиков Л.Г.,77,77,12
app_62892,app_55385,Фирсов Д.А.,Воробьёв Л.Е.,146,146,12
app_31745,app_24153,Рожанский В.А.,Веселова И.Ю.,155,155,12
app_84417,app_169,Сениченков И.Ю.,Веселова И.Ю.,155,155,12
app_33337,app_30353,Самсонова М.Г.,Суркова С.Ю.,935,935,12
app_95173,app_601,Кизеветтер Д.В.,Малюгин В.И.,1020,144,12
app_6898,app_5912,Матисов Б.Г.,Казаков Г.А.,81,81,12
app_45096,app_24276,Тимохин В.М.,Скоков В.Г.,155,155,11
app_89726,app_187,Шалыгин В.А.,Воробьёв Л.Е.,146,146,11
app_71175,app_51657,Сидорова А.А.,Григорьев А.В.,353,353,11
app_1859,app_1836,Скоков В.Г.,Тимохин В.М.,155,155,11
app_49472,app_45914,Иванчик А.В.,Варшалович Д.А.,156,156,11
app_90147,app_5805,Рябов В.Г.,Бердников Я.А.,2228,70,11
app_94995,app_75921,Ларионова Т.В.,Толочко О.В.,2027,2027,11
app_95173,app_1322,Кизеветтер Д.В.,Малюгин В.И.,1020,144,11
app_2364,app_101423,Сапожников С.З.,Митяков В.Ю.,45,2409,11
app_93644,app_90145,Котов Д.О.,Рябов Ю.Г.,70,2228,11
app_31718,app_27816,Бердников Я.А.,Бердников А.Я.,70,70,11
app_42727,app_42536,Паневин В.Ю.,Шалыгин В.А.,146,146,11
app_88280,app_83534,Давыдов В.В.,Дудкин В.И.,143,143,11
app_58596,app_58521,Курскиев Г.С.,Патров М.И.,1676,1676,11
app_7253,app_1842,Рожанский В.А.,Сениченков И.Ю.,155,155,11
app_93644,app_85508,Котов Д.О.,Бердников Я.А.,70,70,11
app_42536,app_39962,Шалыгин В.А.,Софронов А.Н.,146,146,11
app_95074,app_86315,Рожанский В.А.,Веселова И.Ю.,155,155,11
app_6146,app_6091,Шур М.Л.,Стрелец М.Х.,73,73,11
app_93646,app_93644,Бердников А.Я.,Котов Д.О.,70,70,11
app_42536,app_42450,Шалыгин В.А.,Фирсов Д.А.,146,146,11
app_93646,app_90145,Бердников А.Я.,Рябов Ю.Г.,70,2228,11
app_95070,app_5972,Орленко Е.В.,Матисов Б.Г.,81,81,11
app_75256,app_54213,Голиков Ю.К.,Кораблев В.В.,144,338,11
app_97441,app_95072,Максимов М.В.,Жуков А.Е.,1496,866,10
app_82042,app_82041,Мостепаненко В.М.,Климчицкая Г.Л.,143,143,10
app_718,app_1075,Паневин В.Ю.,Шалыгин В.А.,146,146,10
app_29583,app_29582,Митяков В.Ю.,Митяков А.В.,45,45,10
app_6898,app_17167,Матисов Б.Г.,Казаков Г.А.,81,81,10
app_55599,app_55385,Фирсов Д.А.,Воробьёв Л.Е.,146,146,10
app_54111,app_38330,Рудской А.И.,Филимонов А.В.,338,144,10
app_50369,app_28395,Мельников Б.Е.,Семенов А.С.,15,74,10
app_543,app_3449,Лавров А.П.,Молодяков С.А.,141,125,10
app_40879,app_26500,Соколов И.М.,Куприянов Д.В.,81,81,10
app_63459,app_61700,Жуков А.Е.,Савельев А.В.,866,866,10
app_905,app_2088,Соминский Г.Г.,Тумарева Т.А.,144,144,10
app_905,app_637,Соминский Г.Г.,Мишин М.В.,144,144,10
app_58591,app_32369,Тарадаев Е.П.,Тумарева Т.А.,1676,144,10
app_31745,app_24273,Рожанский В.А.,Кавеева Е.Г.,155,155,10
app_86327,app_85521,Ипатов А.Н.,Иванов В.К.,77,77,10
app_28278,app_28264,Титов А.И.,Карасев П.А.,144,144,10
app_93650,app_1010,Паневин В.Ю.,Фирсов Д.А.,146,146,10
app_62469,app_31745,Воскобойников С.П.,Рожанский В.А.,125,155,10
app_55385,app_37847,Воробьёв Л.Е.,Мелентьев Г.А.,146,146,10
app_627,app_117,Миронов А.М.,Бочарова Т.В.,145,145,9
app_95112,app_75146,Яшин Ю.П.,Мамаев Ю.А.,77,77,9
app_62882,app_55385,Шалыгин В.А.,Воробьёв Л.Е.,146,146,9
app_86348,app_85508,Котов Д.О.,Бердников Я.А.,70,70,9
app_8146,app_15679,Воробьёв Л.Е.,Паневин В.Ю.,146,146,9
app_14310,app_12601,Суркова С.Ю.,Самсонова М.Г.,935,935,9
app_86349,app_85508,Бердников А.Я.,Бердников Я.А.,70,70,9
app_62795,app_55385,Софронов А.Н.,Воробьёв Л.Е.,146,146,9
app_90133,app_74118,Гончаров П.Р.,Векшина Е.О.,557,155,9
app_93605,app_28395,Гецов Л.Б.,Семенов А.С.,15,74,9
app_54355,app_47836,Котов Д.О.,Бердников А.Я.,70,70,9
app_94202,app_55651,Снегирёв А.Ю.,Матисов Б.Г.,73,81,9
app_718,app_187,Паневин В.Ю.,Воробьёв Л.Е.,146,146,9
app_96521,app_94855,Молодяков С.А.,Круглов С.К.,125,125,9
app_90036,app_80469,Шейнерман А.Г.,Овидько И.А.,2212,74,9
app_718,app_1010,Паневин В.Ю.,Фирсов Д.А.,146,146,9
app_89726,app_83371,Шалыгин В.А.,Устинов В.М.,146,2214,9
app_31726,app_29583,Сапожников С.З.,Митяков В.Ю.,45,45,9
app_86249,app_83347,Черновец Б.В.,Греков Ф.Ф.,1492,2078,9
app_31726,app_29582,Сапожников С.З.,Митяков А.В.,45,45,9
app_65478,app_28395,Гецов Л.Б.,Семенов А.С.,15,74,9
app_48061,app_32369,Соминский Г.Г.,Тумарева Т.А.,144,144,9
app_6732,app_17044,Мамаев Ю.А.,Герчиков Л.Г.,77,77,9
app_39652,app_39337,Масликов В.И.,Чусов А.Н.,1134,1134,9
app_52129,app_41407,Павлов Г.Г.,Быков А.М.,1536,156,9
app_48017,app_31726,Митяков В.Ю.,Сапожников С.З.,45,45,9
app_62892,app_44033,Фирсов Д.А.,Винниченко М.Я.,146,146,9
app_88344,app_12601,Писарев А.С.,Самсонова М.Г.,2289,935,9
app_51978,app_39258,Софронов А.Н.,Воробьёв Л.Е.,146,146,9
app_80691,app_71257,Гамаюнова О.С.,Ватин Н.И.,13,1858,9
app_15679,app_1531,Паневин В.Ю.,Фирсов Д.А.,146,146,9
app_15679,app_14193,Паневин В.Ю.,Шалыгин В.А.,146,146,9
app_40943,app_27816,Бердников Я.А.,Бердников А.Я.,70,70,9
app_93632,app_75259,Габдуллин П.Г.,Давыдов С.Н.,144,144,9
app_8149,app_3871,Лукша О.И.,Соминский Г.Г.,144,144,9
app_8925,app_8146,Паневин В.Ю.,Воробьёв Л.Е.,146,146,8
app_31776,app_26498,Матисов Б.Г.,Казаков Г.А.,81,81,8
app_8146,app_15232,Воробьёв Л.Е.,Софронов А.Н.,146,146,8
app_72748,app_71216,Лебедев С.В.,Тукачинский А.С.,155,1676,8
app_84732,app_407,Миронов А.М.,Карапетян Г.О.,2053,145,8
app_15679,app_15232,Паневин В.Ю.,Софронов А.Н.,146,146,8
app_905,app_578,Соминский Г.Г.,Лукша О.И.,144,144,8
app_51978,app_37847,Софронов А.Н.,Мелентьев Г.А.,146,146,8
app_49620,app_39258,Шалыгин В.А.,Воробьёв Л.Е.,146,146,8
app_86349,app_86348,Бердников А.Я.,Котов Д.О.,70,70,8
app_15232,app_14193,Софронов А.Н.,Шалыгин В.А.,146,146,8
app_93668,app_40879,Курапцев А.С.,Соколов И.М.,143,81,8
app_49627,app_49620,Фирсов Д.А.,Шалыгин В.А.,146,146,8
app_12604,app_12601,Козлов К.Н.,Самсонова М.Г.,935,935,8
app_7253,app_17233,Рожанский В.А.,Воскобойников С.П.,155,125,8
app_40313,app_38330,Бондаренко В.Б.,Филимонов А.В.,144,144,8
app_86889,app_80305,Тарасова Д.С.,Немова Д.В.,13,13,8
app_97441,app_84633,Максимов М.В.,Жуков А.Е.,1496,866,8
app_76741,app_75946,Юркинский В.П.,Фирсова Е.Г.,1492,1492,8
app_49627,app_37847,Фирсов Д.А.,Мелентьев Г.А.,146,146,8
app_93632,app_75256,Габдуллин П.Г.,Голиков Ю.К.,144,144,8
app_62890,app_28395,Мельников Б.Е.,Семенов А.С.,15,74,8
app_6052,app_100495,Санин А.Л.,Смирновский А.А.,81,73,8
app_49620,app_37847,Шалыгин В.А.,Мелентьев Г.А.,146,146,8
app_95087,app_93632,Краснова Н.К.,Габдуллин П.Г.,144,144,8
app_40602,app_31745,Сениченков И.Ю.,Рожанский В.А.,155,155,8
app_38338,app_31745,Воскобойников С.П.,Рожанский В.А.,125,155,8
app_97672,app_28395,Катанаха Н.А.,Семенов А.С.,2023,74,8
app_86350,app_49603,Прошин В.И.,Равич Ю.И.,145,146,8
app_1531,app_15232,Фирсов Д.А.,Софронов А.Н.,146,146,8
app_27444,app_27403,Мамаев Ю.А.,Герчиков Л.Г.,77,77,8
app_8925,app_1531,Паневин В.Ю.,Фирсов Д.А.,146,146,8
app_8925,app_7569,Паневин В.Ю.,Шалыгин В.А.,146,146,8
app_86377,app_83371,Воробьёв Л.Е.,Устинов В.М.,146,2214,8
app_38755,app_24276,Сергеев В.Ю.,Скоков В.Г.,155,155,8
app_93375,app_6091,Гарбарук А.В.,Стрелец М.Х.,73,73,7
app_91780,app_58973,Горшков А.С.,Ватин Н.И.,330,13,7
app_14310,app_12603,Суркова С.Ю.,Мясникова Е.М.,935,935,7
app_94855,app_94071,Круглов С.К.,Лавров А.П.,125,141,7
app_84732,app_117,Миронов А.М.,Бочарова Т.В.,2053,145,7
app_90676,app_68699,Шнеерсон Г.А.,Колгатин С.Н.,1020,77,7
app_87183,app_38755,Быков А.С.,Сергеев В.Ю.,557,155,7
app_905,app_48,Соминский Г.Г.,Архипов А.В.,144,144,7
app_637,app_48,Мишин М.В.,Архипов А.В.,144,144,7
app_55593,app_55385,Шалыгин В.А.,Воробьёв Л.Е.,146,146,7
app_62861,app_40892,Дробинцев П.Д.,Котляров В.П.,125,125,7
app_85508,app_83607,Бердников Я.А.,Троицкая Н.И.,70,70,7
app_101423,app_101422,Митяков В.Ю.,Митяков А.В.,2409,2409,7
app_67281,app_54111,Кондратьев С.Ю.,Рудской А.И.,2027,338,7
app_39206,app_33183,Привалов В.Е.,Фотиади А.Э.,77,144,7
app_489,app_1592,Котов О.И.,Медведев А.В.,141,141,7
app_627,app_407,Миронов А.М.,Карапетян Г.О.,145,145,7
app_62222,app_61697,Липовский А.А.,Журихина В.В.,866,866,7
app_567,app_1592,Лиокумович Л.Б.,Медведев А.В.,141,141,7
app_39288,app_39287,Карапетян Г.О.,Бочарова Т.В.,145,145,7
app_54355,app_40943,Котов Д.О.,Бердников Я.А.,70,70,7
app_94965,app_4390,Хомич П.Н.,Кархин В.А.,971,971,7
app_90035,app_90029,Новик Н.Н.,Конаков В.Г.,2212,2212,7
app_78777,app_78002,Барабанщиков Ю.Г.,Никольский С.Г.,13,13,7
app_89993,app_75832,Крылов Н.А.,Скотникова М.А.,1982,1982,7
app_95089,app_75253,Соминский Г.Г.,Архипов А.В.,144,144,7
app_951,app_75254,Титов А.И.,Беляков В.С.,144,144,7
app_45096,app_38755,Тимохин В.М.,Сергеев В.Ю.,155,155,7
app_71224,app_58521,Минаев В.Б.,Патров М.И.,1676,1676,7
app_80273,app_80261,Терлеев В.В.,Баденко В.Л.,6,6,7
app_89552,app_39658,Ильичева Е.Ю.,Пучкова Л.В.,71,71,7
app_8940,app_6903,Архипов А.В.,Мишин М.В.,144,94,7
app_71224,app_58596,Минаев В.Б.,Курскиев Г.С.,1676,1676,7
app_39962,app_37847,Софронов А.Н.,Мелентьев Г.А.,146,146,7
app_39994,app_31745,Кавеева Е.Г.,Рожанский В.А.,155,155,7
app_57087,app_38330,Бурковский Р.Г.,Филимонов А.В.,144,144,7
app_578,app_50433,Лукша О.И.,Самсонов Д.Б.,144,144,7
app_71225,app_58521,Хромов Н.А.,Патров М.И.,1676,1676,7
app_71225,app_58596,Хромов Н.А.,Курскиев Г.С.,1676,1676,7
app_86889,app_71257,Тарасова Д.С.,Ватин Н.И.,13,1858,7
app_71225,app_71224,Хромов Н.А.,Минаев В.Б.,1676,1676,7
app_71226,app_58521,Гусев В.К.,Патров М.И.,1676,1676,7
app_71226,app_58596,Гусев В.К.,Курскиев Г.С.,1676,1676,7
app_55385,app_54452,Воробьёв Л.Е.,Софронов А.Н.,146,146,7
app_57087,app_39302,Бурковский Р.Г.,Вахрушев С.Б.,144,144,7
app_53737,app_47858,Баранцев К.А.,Литвинов А.Н.,81,81,7
app_55651,app_52887,Матисов Б.Г.,Казаков Г.А.,81,81,7
app_71226,app_71224,Гусев В.К.,Минаев В.Б.,1676,1676,7
app_71226,app_71225,Гусев В.К.,Хромов Н.А.,1676,1676,7
app_6732,app_6156,Мамаев Ю.А.,Яшин Ю.П.,77,77,7
app_6074,app_5883,Смирнов Е.М.,Зайцев Д.К.,73,73,7
app_71232,app_58521,Толстяков С.Ю.,Патров М.И.,1676,1676,7
app_97441,app_83371,Максимов М.В.,Устинов В.М.,1496,2214,7
app_60708,app_38330,Набережнов А.А.,Филимонов А.В.,1476,144,7
app_71232,app_58596,Толстяков С.Ю.,Курскиев Г.С.,1676,1676,7
app_6067,app_6034,Скворцов А.Н.,Пучкова Л.В.,71,71,7
app_71232,app_71224,Толстяков С.Ю.,Минаев В.Б.,1676,1676,7
app_1836,app_1833,Тимохин В.М.,Бахарева О.А.,155,155,7
app_71232,app_71225,Толстяков С.Ю.,Хромов Н.А.,1676,1676,7
app_58539,app_58519,Алтухов А.Б.,Есипов Л.А.,1676,1676,7
app_6050,app_5805,Самсонов В.М.,Бердников Я.А.,70,70,7
app_71232,app_71226,Толстяков С.Ю.,Гусев В.К.,1676,1676,7
app_71257,app_70311,Ватин Н.И.,Горшков А.С.,1858,13,7
app_58554,app_53744,Мурашов С.В.,Ходорковский М.А.,1453,1540,7
app_5923,app_12878,Козловский В.В.,Ломасов В.Н.,77,85,7
app_40678,app_39658,Скворцов А.Н.,Пучкова Л.В.,71,71,7
app_51978,app_49627,Софронов А.Н.,Фирсов Д.А.,146,146,7
app_55599,app_44033,Фирсов Д.А.,Винниченко М.Я.,146,146,7
app_42077,app_28395,Мельников Б.Е.,Семенов А.С.,15,74,7
app_735,app_13846,Петриков В.Д.,Липовский А.А.,158,158,7
app_51569,app_51522,Суркова С.Ю.,Самсонова М.Г.,1511,1511,7
app_55651,app_47858,Матисов Б.Г.,Литвинов А.Н.,81,81,7
app_95337,app_76741,Морачевский А.Г.,Юркинский В.П.,1492,1492,7
app_62892,app_62795,Фирсов Д.А.,Софронов А.Н.,146,146,7
app_42450,app_37847,Фирсов Д.А.,Мелентьев Г.А.,146,146,7
app_84614,app_567,Котов О.И.,Лиокумович Л.Б.,141,141,7
app_86313,app_75110,Журихина В.В.,Липовский А.А.,866,866,7
app_42536,app_37847,Шалыгин В.А.,Мелентьев Г.А.,146,146,7
app_3372,app_3371,Зегжда Д.П.,Зегжда П.Д.,129,129,7
app_95072,app_89726,Жуков А.Е.,Шалыгин В.А.,866,146,7
app_92855,app_53744,Ракчеева Л.П.,Ходорковский М.А.,2305,1540,7
app_75275,app_75270,Карасев П.А.,Титов А.И.,144,144,7
app_92844,app_62313,Шеремет А.С.,Куприянов Д.В.,81,81,7
app_42727,app_37847,Паневин В.Ю.,Мелентьев Г.А.,146,146,7
app_817,app_1842,Рожанский В.А.,Сениченков И.Ю.,155,155,6
app_5299,app_1836,Скоков В.Г.,Тимохин В.М.,155,155,6
app_94731,app_94723,Фролов С.А.,Большев А.С.,6,6,6
app_53038,app_52129,Уваров Ю.А.,Павлов Г.Г.,1536,1536,6
app_75921,app_54111,Толочко О.В.,Рудской А.И.,2027,338,6
app_58521,app_40603,Патров М.И.,Буланин В.В.,1676,155,6
app_58519,app_48776,Есипов Л.А.,Гусаков Е.З.,1676,155,6
app_71226,app_71220,Гусев В.К.,Варфоломеев В.И.,1676,1676,6
app_71226,app_71218,Гусев В.К.,Петров Ю.В.,1676,1676,6
app_95076,app_74118,Шаталин С.В.,Векшина Е.О.,155,155,6
app_65836,app_6337,Васильев А.А.,Кузьмин Н.Л.,792,72,6
app_71226,app_71214,Гусев В.К.,Сахаров Н.В.,1676,1676,6
app_6126,app_5925,Чумаков Ю.С.,Колешко С.Б.,73,73,6
app_59034,app_58588,Кантор М.Ю.,Куприенко Д.В.,1676,1676,6
app_52099,app_52097,Морозов Д.В.,Пилипко М.М.,1520,1520,6
app_59034,app_58541,Кантор М.Ю.,Лашкул С.И.,1676,1676,6
app_59034,app_58539,Кантор М.Ю.,Алтухов А.Б.,1676,1676,6
app_59034,app_58538,Кантор М.Ю.,Гурченко А.Д.,1676,1676,6
app_59034,app_58519,Кантор М.Ю.,Есипов Л.А.,1676,1676,6
app_59034,app_48776,Кантор М.Ю.,Гусаков Е.З.,1676,155,6
app_55700,app_39279,Плешаков И.В.,Кузьмин Ю.И.,143,143,6
app_56329,app_48004,Бухарцев В.Н.,Петриченко М.Р.,1133,14,6
app_31745,app_28582,Рожанский В.А.,Воскобойников С.П.,155,125,6
app_6910,app_5948,Ларионов Н.В.,Куприянов Д.В.,81,81,6
app_51978,app_49620,Софронов А.Н.,Шалыгин В.А.,146,146,6
app_97441,app_86377,Максимов М.В.,Воробьёв Л.Е.,1496,146,6
app_44033,app_42727,Винниченко М.Я.,Паневин В.Ю.,146,146,6
app_71225,app_71220,Хромов Н.А.,Варфоломеев В.И.,1676,1676,6
app_16020,app_1099,Кривошеев С.И.,Шнеерсон Г.А.,1020,1020,6
app_61538,app_54355,Самсонов В.М.,Котов Д.О.,70,70,6
app_87419,app_76566,Туроверов К.К.,Кузнецова И.М.,71,71,6
app_55593,app_54452,Шалыгин В.А.,Софронов А.Н.,146,146,6
app_71224,app_71220,Минаев В.Б.,Варфоломеев В.И.,1676,1676,6
app_8294,app_13575,Лиокумович Л.Б.,Медведев А.В.,141,141,6
app_54111,app_39302,Рудской А.И.,Вахрушев С.Б.,338,144,6
app_97441,app_95083,Максимов М.В.,Фирсов Д.А.,1496,146,6
app_86377,app_84414,Воробьёв Л.Е.,Софронов А.Н.,146,146,6
app_75913,app_54111,Кондратьев С.Ю.,Рудской А.И.,2027,338,6
app_70522,app_48061,Лукша О.И.,Соминский Г.Г.,144,144,6
app_39659,app_39154,Романов В.В.,Баграев Н.Т.,77,77,6
app_72735,app_72719,Савельев А.В.,Жуков А.Е.,866,866,6
app_80305,app_76447,Немова Д.В.,Петриченко М.Р.,13,14,6
app_58588,app_48776,Куприенко Д.В.,Гусаков Е.З.,1676,155,6
app_58588,app_58519,Куприенко Д.В.,Есипов Л.А.,1676,1676,6
app_58588,app_58538,Куприенко Д.В.,Гурченко А.Д.,1676,1676,6
app_58588,app_58539,Куприенко Д.В.,Алтухов А.Б.,1676,1676,6
app_58588,app_58541,Куприенко Д.В.,Лашкул С.И.,1676,1676,6
app_90676,app_75617,Шнеерсон Г.А.,Титков В.В.,1020,1020,6
app_50415,app_49603,Немов С.А.,Равич Ю.И.,1492,146,6
app_97441,app_89726,Максимов М.В.,Шалыгин В.А.,1496,146,6
app_37375,app_30503,Климова-Корсмик О.Г.,Толочко О.В.,90,90,6
app_44033,app_42450,Винниченко М.Я.,Фирсов Д.А.,146,146,6
app_735,app_568,Петриков В.Д.,Липовский А.А.,158,158,6
app_86317,app_24276,Сергеев В.Ю.,Скоков В.Г.,155,155,6
app_86317,app_1859,Сергеев В.Ю.,Скоков В.Г.,155,155,6
app_80305,app_70311,Немова Д.В.,Горшков А.С.,13,13,6
app_62968,app_45025,Иванов В.К.,Полозков Р.Г.,77,77,6
app_95040,app_48067,Бочарова Т.В.,Карапетян Г.О.,145,145,6
app_44033,app_39962,Винниченко М.Я.,Софронов А.Н.,146,146,6
app_2364,app_101422,Сапожников С.З.,Митяков А.В.,45,2409,6
app_39568,app_39565,Соснин Н.А.,Ермаков С.А.,971,971,6
app_94723,app_84914,Большев А.С.,Шхинек К.Н.,6,6,6
app_71220,app_58596,Варфоломеев В.И.,Курскиев Г.С.,1676,1676,6
app_44033,app_39258,Винниченко М.Я.,Воробьёв Л.Е.,146,146,6
app_54571,app_47898,Тополянский П.А.,Ермаков С.А.,971,971,6
app_44033,app_37847,Винниченко М.Я.,Мелентьев Г.А.,146,146,6
app_92921,app_62892,Балагула Р.М.,Фирсов Д.А.,146,146,6
app_2364,app_2326,Сапожников С.З.,Митяков А.В.,45,45,6
app_67299,app_63886,Колбасников Н.Г.,Безобразов Ю.А.,2027,788,6
app_95551,app_85862,Смирнов Е.М.,Абрамов А.Г.,73,73,6
app_56721,app_28395,Мельников Б.Е.,Семенов А.С.,15,74,6
app_50388,app_39258,Паневин В.Ю.,Воробьёв Л.Е.,146,146,6
app_39313,app_28264,Титов А.И.,Карасев П.А.,144,144,6
app_48726,app_40940,Снегирёв А.Ю.,Талалов В.А.,75,75,6
app_58596,app_40603,Курскиев Г.С.,Буланин В.В.,1676,155,6
app_95089,app_32344,Соминский Г.Г.,Дворецкая Н.В.,144,144,6
app_96521,app_84408,Молодяков С.А.,Иванов С.И.,125,141,6
app_90036,app_90026,Шейнерман А.Г.,Овидько И.А.,2212,2212,6
app_67281,app_66619,Кондратьев С.Ю.,Анастасиади Г.П.,2027,1872,6
app_76538,app_26500,Герасимов Л.В.,Куприянов Д.В.,81,81,6
app_57095,app_39620,Зотов О.Г.,Колбасников Н.Г.,90,91,6
app_902,app_223,Соловьев К.В.,Голиков Ю.К.,144,144,6
app_71220,app_58521,Варфоломеев В.И.,Патров М.И.,1676,1676,6
app_65592,app_50426,Сёмин С.В.,Самсонов Д.Б.,1676,144,6
